新闻频道,#genre#
炫动卡通,rtsp://115.153.240.228:554/PLTV/88888888/224/3221225583/iptv7982.smil
炫动卡通,rtsp://115.153.212.72/PLTV/88888888/224/3221225583/iptv7982.smil
炫动卡通,rtsp://115.153.247.80/PLTV/88888888/224/3221225583/iptv7982.smil
炫动卡通,rtsp://115.153.230.145/PLTV/88888888/224/3221225583/iptv7982.smil
河北少儿科教,http://124.239.135.194:11080/live/sekj/index.m3u8
七龙珠,http://huanqiuzhibo.cn/manifest/huya.php?id=11601966
七龙珠,http://1.94.31.214:35455/huya/11601966
火影忍者,https://hd.ijycnd.com/play/Yer3NWLa/index.m3u8
海绵宝宝,http://8.218.190.107:80/douyu/3949681
海绵宝宝,http://61.133.118.228:5001/douyu/3949681
海绵宝宝,http://1.94.31.214:35455/huya/11352919
海绵宝宝,http://zzy789.xyz/douyu1.php?id=3949681
中华小当家,http://1.94.31.214:35455/huya/11342413
猫和老鼠,http://huanqiuzhibo.cn/manifest/huya.php?id=11352879
猫和老鼠,http://1.94.31.214:35455/huya/11352879
经典动漫,http://8.218.190.107:80/yy/24180320
经典动漫,http://61.133.118.228:5001/yy/24180320
蜡笔小新,http://1.94.31.214:35455/huya/11352970
漫画解说,http://8.218.190.107:80/yy/1382735568
漫画解说,http://61.133.118.228:5001/yy/1382735568
漫画解说,http://zzy789.xyz/douyu1.php?id=5907076

熊猫频道,#genre#
轮播,http://gcalic.v.myalicdn.com/gc/ipanda_1/index.m3u8
幼儿园A,http://gcalic.v.myalicdn.com/gc/xiongmao05_1/index.m3u8
幼儿园B,http://gcalic.v.myalicdn.com/gc/xiongmao06_1/index.m3u8
成年园A,http://gcalic.v.myalicdn.com/gc/xiongmao01_1/index.m3u8
成年园B,http://gcalic.v.myalicdn.com/gc/xiongmao02_1/index.m3u8
一号别墅A,http://gcalic.v.myalicdn.com/gc/xiongmao09_1/index.m3u8
一号别墅B,http://gccnchwc.v.cdn20.com/gc/xiongmao09_1.flv
一号别墅C,http://gcalic.v.myalicdn.com/gc/xiongmao10_1/index.m3u8

轮播,http://gcalic.v.myalicdn.com/gc/ipanda1000_1/index.m3u8
恩恩,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao13_2td.m3u8
春雨、吉福A,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
春雨、吉福B,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
苏琳,https://gcwbndcnc.v.wscdns.com/gcwbnd/xiongmao14_2_720P/playlist.m3u8?wsApp=HLS
牧野,http://gcalic.v.myalicdn.com/gc/xiongmao15_1/index.m3u8
潘旺,https://gcwbndcnc.v.wscdns.com/gcwbnd/xiongmao20_2_720P/playlist.m3u8?wsApp=HLS
怡然A,http://gcalic.v.myalicdn.com/gc/xiongmao12_1/index.m3u8
怡然B,http://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8

油管频道,#genre#
中天新闻,http://192.168.2.1:35455/youtube/J7Tyuv1T4W0
中天新闻+,http://192.168.2.1:35455/youtube/DM_PEM8GrIg
中视新闻,http://192.168.2.1:35455/youtube/TCnaIE_SAtM
東森新聞 51,http://192.168.2.1:35455/youtube/E0zhe2gkXBs
TVBS Channel,http://192.168.2.1:35455/youtube/aOjkyv5A9m0
TVBS 55,http://192.168.2.1:35455/youtube/2mCSYvcfhtc
TVBS 56,http://192.168.2.1:35455/youtube/o_-hSMgpAzs
TVBS NEWS,http://192.168.2.1:35455/youtube/m_dhMSvUCIc
台视新闻,http://192.168.2.1:35455/youtube/3eYCser3D3I
民視新聞,http://192.168.2.1:35455/youtube/ylYJSBUgaMA
三立新聞,http://192.168.2.1:35455/youtube/MV9mI0GChwo
三立iNEWS,http://192.168.2.1:35455/youtube/pF507BLtbqU
鏡新聞,http://192.168.2.1:35455/youtube/Q_a1h5n6_rs
寰宇新聞,http://192.168.2.1:35455/youtube/g_ND7QiVt78
公视新闻网,http://192.168.2.1:35455/youtube/quwqlazU-c8
新唐人,http://192.168.2.1:35455/youtube/IhgU_mc05A
全球新聞,http://192.168.2.1:35455/youtube/1h_xWOATI7I
NBC News,http://192.168.2.1:35455/youtube/Dt1CLInCBy8
FRANCE 24,http://192.168.2.1:35455/youtube/Ap-UM1O9RBU
CNN-News18,http://192.168.2.1:35455/youtube/Yz0rklJXHy8
MIRROR NOW,http://192.168.2.1:35455/youtube/GN4OUcwdJnc
Bloomberg,http://192.168.2.1:35455/youtube/iEpJwprxDdk


